,Unnamed: 0,en,ru,EasyNMT_3,EasyNMT_5,EasyNMT_10,3_score,5_score,10_score
4539,4539,Oh! Show it to me please.,"О! Покажи мне это, пожалуйста.","Ох! Покажи мне, пожалуйста.","Ох! Покажи мне, пожалуйста.","Ох! Покажи мне, пожалуйста.",0.991526186466217,0.991526186466217,0.991526186466217
4540,4540,Thank you for the information.,Спасибо за информацию.,Спасибо за информацию.,Спасибо за информацию.,Спасибо за информацию.,0.9949136972427368,0.9949136972427368,0.9949136972427368
4541,4541,"Kyoko went away, humming a song.","Кёко ушла, напевая песню.","Киоко ушел, напев песню.","Киоко ушел, напев песню.","Киоко ушел, напев песню.",0.9889821410179138,0.9889821410179138,0.9889821410179138
4542,4542,Dinosaurs are now extinct.,Динозавры теперь вымерли.,Динозавры вымерли.,Динозавры вымерли.,Динозавры вымерли.,0.9845737814903259,0.9845737814903259,0.9845737814903259
4543,4543,Fear always springs from ignorance.,Страх всегда рождается невежеством.,Страх всегда проистекает из невежества.,Страх всегда проистекает из невежества.,Страх всегда проистекает из невежества.,0.9982788562774658,0.9982788562774658,0.9982788562774658
4544,4544,Fear robbed him of speech.,От страха он потерял дар речи.,Страх лишил его речи.,Страх лишил его речи.,Страх лишил его речи.,0.9977806210517883,0.9977806210517883,0.9977806210517883
4545,4545,Fear robbed him of speech.,Страх лишил его дара речи.,Страх лишил его речи.,Страх лишил его речи.,Страх лишил его речи.,0.9977806210517883,0.9977806210517883,0.9977806210517883
4546,4546,His legs were trembling from fear.,Его ноги дрожали от страха.,Его ноги дрожали от страха.,Его ноги дрожали от страха.,Его ноги дрожали от страха.,0.9974905252456665,0.9974905252456665,0.9974905252456665
4547,4547,"Sorry, but can you show me the way to the next village?","Извините, вы не покажете мне дорогу к следующей деревне?","Простите, но не могли бы вы показать мне дорогу в следующую деревню?","Простите, но не могли бы вы показать мне дорогу в следующую деревню?","Простите, но не могли бы вы показать мне дорогу в следующую деревню?",0.9973951578140259,0.9973951578140259,0.9973951578140259
4548,4548,"I am very sorry, but I must cancel our appointment for February 27.","Мне очень жаль, но я вынужден отменить нашу встречу, назначенную на 27 февраля.","Мне очень жаль, но я должен отменить нашу встречу на 27 февраля.","Мне очень жаль, но я должен отменить нашу встречу на 27 февраля.","Мне очень жаль, но я должен отменить нашу встречу на 27 февраля.",0.9956971406936646,0.9956971406936646,0.9956971406936646
4549,4549,I'm afraid you have to work overtime.,"Боюсь, вам придется поработать сверхурочно.","Боюсь, вам придется работать сверхурочно.","Боюсь, вам придется работать сверхурочно.","Боюсь, вам придется работать сверхурочно.",0.9978395700454712,0.9978395700454712,0.9978395700454712
4550,4550,Fear crept into my heart and settled there.,Страх проник в мое сердце и поселился в нем.,Страх проник в мое сердце и поселился там.,Страх проник в мое сердце и поселился там.,Страх проник в мое сердце и поселился там.,0.9964303374290466,0.9964303374290466,0.9964303374290466
4551,4551,It's awfully cold today.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,0.9976270794868469,0.9976270794868469,0.9976270794868469
4552,4552,It's awfully cold today.,Сегодня дико холодно.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,0.9976270794868469,0.9976270794868469,0.9976270794868469
4553,4553,It's awfully cold this evening.,Этим вечером ужасно холодно.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,Сегодня ужасно холодно.,0.9976270794868469,0.9976270794868469,0.9976270794868469
4554,4554,A terrible fate awaited him.,Его ждала ужасная судьба.,Его ждала ужасная судьба.,Его ждала ужасная судьба.,Его ждала ужасная судьба.,0.9970951080322266,0.9970951080322266,0.9970951080322266
4555,4555,Would you mind opening the window?,"Вы не против, если мы откроем окно?",Вы не могли бы открыть окно?,Вы не могли бы открыть окно?,Вы не могли бы открыть окно?,0.9983975291252136,0.9983975291252136,0.9983975291252136
4556,4556,Please make certain your seat belt is fastened.,"Пожалуйста, убедитесь, что ваш ремень пристёгнут.","Пожалуйста, убедитесь, что ваш ремень пристегнут.","Пожалуйста, убедитесь, что ваш ремень пристегнут.","Пожалуйста, убедитесь, что ваш ремень пристегнут.",0.9978960752487183,0.9978960752487183,0.9978960752487183
4557,4557,Don't be afraid.,Не бойся.,Не бойтесь.,Не бойтесь.,Не бойтесь.,0.9961439371109009,0.9961439371109009,0.9961439371109009
4558,4558,Don't be afraid.,Не бойтесь.,Не бойтесь.,Не бойтесь.,Не бойтесь.,0.9961439371109009,0.9961439371109009,0.9961439371109009
4559,4559,"It will be fine weather tomorrow, perhaps.","Может быть, завтра будет хорошая погода.","Завтра, наверное, будет хорошая погода.","Завтра, наверное, будет хорошая погода.","Завтра, наверное, будет хорошая погода.",0.996180534362793,0.996180534362793,0.996180534362793
4560,4560,I am afraid to jump over the ditch.,Мне страшно перепрыгивать через ров.,Я боюсь перепрыгнуть через канаву.,Я боюсь перепрыгнуть через канаву.,Я боюсь перепрыгнуть через канаву.,0.9976412057876587,0.9976412057876587,0.9976412057876587
4561,4561,The bold man glanced at the gangster with hatred and contempt.,Храбрец взглянул на гангстера с ненавистью и презрением.,Смелый человек посмотрел на гангстера с ненавистью и презрением.,Смелый человек посмотрел на гангстера с ненавистью и презрением.,Смелый человек посмотрел на гангстера с ненавистью и презрением.,0.9975540041923523,0.9975540041923523,0.9975540041923523
4562,4562,There's nothing to be afraid of.,Бояться нечего.,Нечего бояться.,Нечего бояться.,Нечего бояться.,0.9974741339683533,0.9974741339683533,0.9974741339683533
4563,4563,Flying against a strong wind is very difficult.,Лететь навстречу сильному ветру очень сложно.,Лететь против сильного ветра очень трудно.,Лететь против сильного ветра очень трудно.,Лететь против сильного ветра очень трудно.,0.9981841444969177,0.9981841444969177,0.9981841444969177
4564,4564,The strong wind died away at night.,Сильный ветер затих ночью.,Сильный ветер ушел ночью.,Сильный ветер умирал ночью.,Сильный ветер умирал ночью.,0.9847481846809387,0,0
4565,4565,Strong winds stripped the tree of its leaves.,Сильные ветры сорвали листья с дерева.,Сильные ветры оторвали дерево от листьев.,Сильные ветры оторвали дерево от листьев.,Сильные ветры оторвали дерево от листьев.,0.9949612617492676,0.9949612617492676,0.9949612617492676
4566,4566,The strong wind indicates that a storm is coming.,Сильный ветер предвещает бурю.,"Сильный ветер указывает на то, что надвигается шторм.","Сильный ветер указывает на то, что надвигается шторм.","Сильный ветер указывает на то, что надвигается шторм.",0.9971471428871155,0.9971471428871155,0.9971471428871155
4567,4567,The strong wind indicates that a storm is coming.,Сильный ветер предвещает шторм.,"Сильный ветер указывает на то, что надвигается шторм.","Сильный ветер указывает на то, что надвигается шторм.","Сильный ветер указывает на то, что надвигается шторм.",0.9971471428871155,0.9971471428871155,0.9971471428871155
4568,4568,"Passing through the strong wind, the planes rock like this, but don't worry.","Проходя через сильный ветер, самолеты так трясутся, но не волнуйтесь.","Проходя через сильный ветер, самолёты крутятся вот так, но не волнуйся.","Проходя через сильный ветер, самолёты крутятся вот так, но не волнуйся.","Проходя через сильный ветер, самолеты раскачиваются вот так, но не волнуйся.",0,0,0.6599174737930298
4569,4569,The strong wind cut the electric wires in several places.,Сильный ветер в нескольких местах перебил электрические провода.,Сильный ветер перерезал электрические провода в нескольких местах.,Сильный ветер перерезал электрические провода в нескольких местах.,Сильный ветер перерезал электрические провода в нескольких местах.,0.9983256459236145,0.9983256459236145,0.9983256459236145
4570,4570,Tall buildings may sway in a strong wind.,Высокие здания могут качаться при сильном ветре.,Высокие здания могут качаться сильным ветром.,Высокие здания могут качаться сильным ветром.,Высокие здания могут качаться сильным ветром.,0,0,0
4571,4571,The thieves knocked off another bank today in a daytime robbery.,Воры ограбили еще один банк сегодня днём.,Сегодня воры ограбили другой банк во время дневного ограбления.,Сегодня воры ограбили другой банк во время дневного ограбления.,Сегодня воры ограбили другой банк во время дневного ограбления.,0.939252495765686,0.939252495765686,0.939252495765686
4572,4572,The burglar locked the couple in the basement.,Грабитель запер пару в подвале.,Грабитель запер пару в подвале.,Грабитель запер пару в подвале.,Грабитель запер пару в подвале.,0.9980521202087402,0.9980521202087402,0.9980521202087402
4573,4573,The robber bashed her head in.,Грабитель разбил ей голову.,Грабитель ударил ее головой.,Грабитель ударил ее головой.,Грабитель ударил ее головой.,0.997027575969696,0.997027575969696,0.997027575969696
4574,4574,The burglar broke into the post office in broad daylight.,Грабитель ворвался в почтовое отделение среди бела дня.,Грабитель вломился в почту средь бела дня.,Грабитель вломился в почту средь бела дня.,Грабитель вломился в почту средь бела дня.,0.998475968837738,0.998475968837738,0.998475968837738
4575,4575,The robber aimed his gun at the police officer.,Грабитель направил пистолет на полицейского.,Грабитель нацелил свой пистолет на полицейского.,Грабитель нацелил свой пистолет на полицейского.,Грабитель нацелил свой пистолет на полицейского.,0.9981100559234619,0.9981100559234619,0.9981100559234619
4576,4576,The burglar shut the child in the closet.,Грабитель закрыл ребенка в шкафу.,Грабитель закрыл ребенка в шкафу.,Грабитель закрыл ребенка в шкафу.,Грабитель закрыл ребенка в шкафу.,0.9982030391693115,0.9982030391693115,0.9982030391693115
4577,4577,The burglars broke into the bank at night.,Воры проникли в банк ночью.,Грабители проникли в банк ночью.,Грабители проникли в банк ночью.,Грабители проникли в банк ночью.,0.9980254173278809,0.9980254173278809,0.9980254173278809
4578,4578,A burglar broke into the bank last night.,Вчера вечером грабитель ворвался в банк.,Вчера вечером в банк ворвался грабитель.,Вчера вечером в банк ворвался грабитель.,Вчера вечером в банк ворвался грабитель.,0.9981939196586609,0.9981939196586609,0.9981939196586609
4579,4579,The strong must help the weak.,Сильный должен помогать слабому.,Сильные должны помогать слабым.,Сильные должны помогать слабым.,Сильные должны помогать слабым.,0.9977276921272278,0.9977276921272278,0.9977276921272278
4580,4580,The strong should take care of the weak.,Сильный должен заботиться о слабых.,Сильные должны заботиться о слабых.,Сильные должны заботиться о слабых.,Сильные должны заботиться о слабых.,0.9977049231529236,0.9977049231529236,0.9977049231529236
4581,4581,A strong wind was blowing.,Дул сильный ветер.,Сильный ветер дул.,Сильный ветер дул.,Сильный ветер дул.,0.9961501359939575,0.9961501359939575,0.9961501359939575
4582,4582,A strong wind is blowing and I can't walk fast.,"Дует сильный ветер, и я не могу идти быстро.","Сильный ветер дует, и я не могу быстро идти.","Сильный ветер дует, и я не могу быстро идти.","Сильный ветер дует, и я не могу быстро идти.",0.9880967140197754,0.9880967140197754,0.9880967140197754
4583,4583,A strong wind is blowing and I can't walk fast.,"Дует сильный ветер, и я не могу быстро идти.","Сильный ветер дует, и я не могу быстро идти.","Сильный ветер дует, и я не могу быстро идти.","Сильный ветер дует, и я не могу быстро идти.",0.9880967140197754,0.9880967140197754,0.9880967140197754
4584,4584,A strong wind arose.,Поднялся сильный ветер.,Произошёл сильный ветер.,Произошёл сильный ветер.,Произошёл сильный ветер.,0.9342373609542847,0.9342373609542847,0.9342373609542847
4585,4585,A strong wind blew all day long.,Весь день дул сильный ветер.,Сильный ветер дул весь день.,Сильный ветер дул весь день.,Сильный ветер дул весь день.,0.9968364238739014,0.9968364238739014,0.9968364238739014
4586,4586,A strong wind blew all day long.,Целый день дул резкий ветер.,Сильный ветер дул весь день.,Сильный ветер дул весь день.,Сильный ветер дул весь день.,0.9968364238739014,0.9968364238739014,0.9968364238739014
4587,4587,The hot sun baked the ground dry.,Жаркое солнце иссушило землю.,Горячее солнце испекло землю.,Горячее солнце испекло землю.,Горячее солнце испекло землю.,0.9958321452140808,0.9958321452140808,0.9958321452140808
4588,4588,The strong east wind lashed at our faces.,Сильный восточный ветер хлестал по нашим лицам.,Сильный восточный ветер врезался нам в лицо.,Сильный восточный ветер ударил по нашим лицам.,Сильный восточный ветер обрушился на нас.,0.994723916053772,0.996401309967041,0.9972892999649048
4589,4589,It is hard to wake up without a strong cup of coffee.,Без чашечки крепкого кофе просыпаться тяжко.,Трудно просыпаться без крепкой чашки кофе.,Трудно просыпаться без крепкой чашки кофе.,Трудно просыпаться без крепкой чашки кофе.,0.9962323307991028,0.9962323307991028,0.9962323307991028
4590,4590,There is very little probability of an agreement being reached.,Существует очень малая вероятность прийти к соглашению.,Вероятность достижения соглашения весьма невелика.,Вероятность достижения соглашения весьма невелика.,Вероятность достижения соглашения весьма невелика.,0.9971840977668762,0.9971840977668762,0.9971840977668762
4591,4591,There is very little probability of an agreement being reached.,"Очень мала вероятность того, что соглашение будет достигнуто.",Вероятность достижения соглашения весьма невелика.,Вероятность достижения соглашения весьма невелика.,Вероятность достижения соглашения весьма невелика.,0.9971840977668762,0.9971840977668762,0.9971840977668762
4592,4592,The society was founded in 1990.,Организация было основана в 1990 году.,Общество было основано в 1990 году.,Общество было основано в 1990 году.,Общество было основано в 1990 году.,0.9953882694244385,0.9953882694244385,0.9953882694244385
4593,4593,The fingerprints left on the weapon correspond with the suspect's.,Оставленные на оружии отпечатки пальцев совпадают с отпечатками подозреваемого.,Оставленные на оружии отпечатки пальцев соответствуют отпечаткам пальцев подозреваемого.,Оставленные на оружии отпечатки пальцев совпадают с отпечатками подозреваемого.,Оставленные на оружии отпечатки пальцев совпадают с отпечатками подозреваемого.,0.9975312352180481,0.9975848197937012,0.9975848197937012
4594,4594,"A republic is a nation whose head is not a king or queen, but a president.","Республика — это государство, главой которого является не король или королева, а президент.","Республика - это нация, голова которой не король или королева, а президент.","Республика - это нация, голова которой не король или королева, а президент.","Республика - это нация, голова которой не король или королева, а президент.",0.9547076225280762,0.9547076225280762,0.9547076225280762
4595,4595,"A republic is a nation whose head is not a king or queen, but a president.","Республика - это государство, во главе которого стоит не царь или царица, а президент.","Республика - это нация, голова которой не король или королева, а президент.","Республика - это нация, голова которой не король или королева, а президент.","Республика - это нация, голова которой не король или королева, а президент.",0.9547076225280762,0.9547076225280762,0.9547076225280762
4596,4596,I obtained the painting at an auction.,Я приобрёл картину на аукционе.,Я получил картину на аукционе.,Я получил картину на аукционе.,Я получил картину на аукционе.,0.9974383115768433,0.9974383115768433,0.9974383115768433
4597,4597,I just lost at the races so I'm flat broke.,"Я проиграл на скачках, поэтому теперь у меня нет ни гроша в кармане.","Я только что проиграл на скачках, так что я плоский сломанный.","Я только что проиграл на скачках, так что я плоский сломанный.","Я просто проиграл на скачках, так что я плоский сломанный.",0.6229289770126343,0.6229289770126343,0
4598,4598,The competition has become fierce.,Состязание стало горячим.,Соревнование стало жёстким.,Соревнование стало жёстким.,Соревнование стало жёстким.,0.988893449306488,0.988893449306488,0.988893449306488
4599,4599,He came in fifth in the race.,Он пришел пятым в заезде.,Он пришёл в пятый раз в гонке.,Он пришел в пятый раз в гонке.,Он занял пятое место в гонке.,0.9806073904037476,0.9865232110023499,0.9920123219490051
4600,4600,Competition is not bad in itself.,Соперничество не является плохим само по себе.,Конкуренция сама по себе не плоха.,Конкуренция сама по себе не плоха.,Конкуренция сама по себе не плоха.,0.9965311884880066,0.9965311884880066,0.9965311884880066
4601,4601,How did you get to the stadium?,Как ты добрался до стадиона?,Как ты добрался до стадиона?,Как ты добрался до стадиона?,Как ты добрался до стадиона?,0.9977787137031555,0.9977787137031555,0.9977787137031555
4602,4602,Your name was given to us by Mr. Hayashi of Keiyo Steel Corporation.,Вас порекомендовал нам господин Хаяси из Кэё Стил Корпорейшн.,Ваше имя было дано нам мистером Хаяси из Keio Steel Corporation.,Ваше имя было дано нам мистером Хаяси из Keio Steel Corporation.,Ваше имя было дано нам мистером Хаяси из Keio Steel Corporation.,0.983385443687439,0.983385443687439,0.983385443687439
4603,4603,Do you have a map of the city of Kyoto?,У вас есть карта Киото?,У вас есть карта города Киото?,У вас есть карта города Киото?,У вас есть карта города Киото?,0.9965856075286865,0.9965856075286865,0.9965856075286865
4604,4604,Do you have a map of the city of Kyoto?,У тебя есть карта Киото?,У вас есть карта города Киото?,У вас есть карта города Киото?,У вас есть карта города Киото?,0.9965856075286865,0.9965856075286865,0.9965856075286865
4605,4605,Do you have a map of the city of Kyoto?,У Вас есть карта Киото?,У вас есть карта города Киото?,У вас есть карта города Киото?,У вас есть карта города Киото?,0.9965856075286865,0.9965856075286865,0.9965856075286865
4606,4606,You should visit Kyoto.,Тебе следует побывать а Киото.,Тебе стоит посетить Киото.,Тебе стоит посетить Киото.,Тебе стоит посетить Киото.,0.9968409538269043,0.9968409538269043,0.9968409538269043
4607,4607,"You should visit Kyoto, which is famous for its old temples and shrines.","Вы должны побывать в Киото, который знаменит своими старыми храмами и святынями.","Ты должен посетить Киото, знаменитого своими старыми храмами и святынями.","Вы должны посетить Киото, который известен своими старыми храмами и святынями.","Вы должны посетить Киото, который известен своими старыми храмами и святынями.",0,0.9853197336196899,0.9853197336196899
4608,4608,Kyoto is worth visiting.,Киото стоит посетить.,Киото стоит посетить.,Киото стоит посетить.,Киото стоит посетить.,0.9942367076873779,0.9942367076873779,0.9942367076873779
4609,4609,Kyoto is not as large as Osaka.,"Киото не такой большой, как Осака.","Киото не такой большой, как Осака.","Киото не такой большой, как Осака.","Киото не такой большой, как Осака.",0.9916753768920898,0.9916753768920898,0.9916753768920898
4610,4610,Kyoto is most beautiful in autumn.,Киото наиболее красив осенью.,Киото самая красивая осенью.,Киото - самая красивая осень.,Киото - самая красивая осень.,0.7953398823738098,0.9844469428062439,0.9844469428062439
4611,4611,Kyoto is most beautiful in autumn.,Киото красивее всего осенью.,Киото самая красивая осенью.,Киото - самая красивая осень.,Киото - самая красивая осень.,0.7953398823738098,0.9844469428062439,0.9844469428062439
4612,4612,Kyoto is famous for its old temples.,Киото знаменит своими старинными храмами.,Киото известен своими старыми храмами.,Киото известен своими старыми храмами.,Киото известен своими старыми храмами.,0.9946021437644958,0.9946021437644958,0.9946021437644958
4613,4613,Kyoto was the former capital of Japan.,Киото - бывшая столица Японии.,Киото был бывшей столицей Японии.,Киото был бывшей столицей Японии.,Киото был бывшей столицей Японии.,0.8946624398231506,0.8946624398231506,0.8946624398231506
4614,4614,Kyoto is visited by many tourists.,Киото посещает много туристов.,Киото посещают многие туристы.,Киото посещают многие туристы.,Киото посещают многие туристы.,0.9933449029922485,0.9933449029922485,0.9933449029922485
4615,4615,How do you like Kyoto?,Как вам Киото?,Как тебе Киото?,Как тебе Киото?,Как тебе Киото?,0.9959681034088135,0.9959681034088135,0.9959681034088135
4616,4616,How do you like Kyoto?,Как Вам Киото?,Как тебе Киото?,Как тебе Киото?,Как тебе Киото?,0.9959681034088135,0.9959681034088135,0.9959681034088135
4617,4617,How do you like Kyoto?,Как тебе Киото?,Как тебе Киото?,Как тебе Киото?,Как тебе Киото?,0.9959681034088135,0.9959681034088135,0.9959681034088135
4618,4618,Kyoto is visited by many people every year.,Каждый год в Киото приезжает много людей.,Киото ежегодно посещают многие люди.,Киото ежегодно посещают многие люди.,Киото ежегодно посещают многие люди.,0.9936005473136902,0.9936005473136902,0.9936005473136902
4619,4619,The charm of Kyoto consists of the beauty of its old temples.,Очарование Киото состоит в красоте его старинных храмов.,Очарование Киото состоит из красоты его старых храмов.,Очарование Киото состоит из красоты его старых храмов.,Очарование Киото состоит из красоты его старых храмов.,0.9896160364151001,0.9896160364151001,0.9896160364151001
4620,4620,Are you from Kyoto?,Ты из Киото?,Ты из Киото?,Ты из Киото?,Ты из Киото?,0.9932816028594971,0.9932816028594971,0.9932816028594971
4621,4621,Are you from Kyoto?,Вы из Киото?,Ты из Киото?,Ты из Киото?,Ты из Киото?,0.9932816028594971,0.9932816028594971,0.9932816028594971
4622,4622,Summers are very hot in Kyoto.,Летом в Киото очень жарко.,Лето очень жарко в Киото.,Лето очень жарко в Киото.,Лето очень жарко в Киото.,0,0,0
4623,4623,Don't forget to give us a ring when you arrive in Kyoto.,"Не забудь позвонить нам, когда доберешься до Киото.","Не забудь позвонить нам, когда приедешь в Киото.","Не забудь позвонить нам, когда приедешь в Киото.","Не забудь позвонить нам, когда приедешь в Киото.",0.9938216209411621,0.9938216209411621,0.9938216209411621
4624,4624,There are many famous old buildings in Kyoto.,В Киото много известных старинных зданий.,В Киото много знаменитых старых зданий.,В Киото много знаменитых старых зданий.,В Киото много знаменитых старых зданий.,0.9874299168586731,0.9874299168586731,0.9874299168586731
4625,4625,A heavy snow fell in Kyoto for the first time in ages.,Много снега выпало в Киото впервые за много лет.,В Киото впервые за многие годы упал тяжелый снег.,В Киото впервые за сто лет упал тяжелый снег.,В Киото впервые за сто лет упал тяжелый снег.,0.9947265982627869,0.9955190420150757,0.9955190420150757
4626,4626,There are many places to visit in Kyoto.,"В Киото есть много мест, которые можно посетить.","В Киото есть много мест, где можно посетить.","В Киото есть много мест, где можно посетить.","В Киото есть много мест, где можно посетить.",0,0,0
4627,4627,Kyoto has many universities.,В Киото много университетов.,В Киото много университетов.,В Киото много университетов.,В Киото много университетов.,0.9910039901733398,0.9910039901733398,0.9910039901733398
4628,4628,Have you been to Kyoto?,Вы бывали в Киото?,Ты был в Киото?,Ты был в Киото?,Ты был в Киото?,0.9861586689949036,0.9861586689949036,0.9861586689949036
4629,4629,Have you been to Kyoto?,Бывали ли вы в Киото?,Ты был в Киото?,Ты был в Киото?,Ты был в Киото?,0.9861586689949036,0.9861586689949036,0.9861586689949036
4630,4630,Have you been to Kyoto?,Ты был в Киото?,Ты был в Киото?,Ты был в Киото?,Ты был в Киото?,0.9861586689949036,0.9861586689949036,0.9861586689949036
4631,4631,Have you been to Kyoto?,Ты бывал в Киото?,Ты был в Киото?,Ты был в Киото?,Ты был в Киото?,0.9861586689949036,0.9861586689949036,0.9861586689949036
4632,4632,There are many sights to see in Kyoto.,В Киото много чего посмотреть.,В Киото есть много достопримечательностей.,В Киото есть много достопримечательностей.,В Киото есть много достопримечательностей.,0.99434494972229,0.99434494972229,0.99434494972229
4633,4633,"In Kyoto, you can see both old and modern buildings.","В Киото можно увидеть и старые, и современные здания.","В Киото можно увидеть как старые, так и современные здания.","В Киото можно увидеть как старые, так и современные здания.","В Киото можно увидеть как старые, так и современные здания.",0.9815071821212769,0.9815071821212769,0.9815071821212769
4634,4634,Fishing is one of the most popular hobbies.,Рыбалка — одно из самых популярных увлечений.,Рыбалка - одно из самых популярных хобби.,Рыбалка - одно из самых популярных хобби.,Рыбалка - одно из самых популярных хобби.,0.997409999370575,0.997409999370575,0.997409999370575
4635,4635,Fishing just isn't my line.,Ловить рыбу — не моё.,Рыбалка - это не моя линия.,Рыбалка - это не моя реплика.,Рыбалка - это не моя реплика.,0.9981039762496948,0.9980225563049316,0.9980225563049316
4636,4636,I prefer staying home to going fishing.,"Лучше я останусь дома, чем пойду на рыбалку.","Я предпочитаю оставаться дома, а не рыбачить.","Я предпочитаю оставаться дома, а не рыбачить.","Я предпочитаю оставаться дома, а не рыбачить.",0.9979380965232849,0.9979380965232849,0.9979380965232849
4637,4637,My hobbies are fishing and watching television.,Мои хобби — рыбачить и смотреть телевизор.,Мои хобби - рыбачить и смотреть телевизор.,Мои хобби - рыбачить и смотреть телевизор.,Мои хобби - рыбачить и смотреть телевизор.,0,0,0
4638,4638,How is it going in the fish market?,Как дела на рыбном рынке?,Как там на рыбном рынке?,Как там на рыбном рынке?,Как там на рыбном рынке?,0.9982494115829468,0.9982494115829468,0.9982494115829468
4639,4639,Eating fish is good for your health.,Употребление рыбы полезно для здоровья.,Поедание рыбы полезно для здоровья.,Поедание рыбы полезно для здоровья.,Поедание рыбы полезно для здоровья.,0.995339035987854,0.995339035987854,0.995339035987854
4640,4640,"Fish, please.","Мне рыбу, пожалуйста.","Рыба, пожалуйста.","Рыба, пожалуйста.","Рыба, пожалуйста.",0,0,0
4641,4641,"Fish, please.","Рыбу, пожалуйста.","Рыба, пожалуйста.","Рыба, пожалуйста.","Рыба, пожалуйста.",0,0,0
4642,4642,They sell fish and meat.,Они продают рыбу и мясо.,Они продают рыбу и мясо.,Они продают рыбу и мясо.,Они продают рыбу и мясо.,0.9979615211486816,0.9979615211486816,0.9979615211486816
4643,4643,They sell fish and meat.,Они торгуют рыбой и мясом.,Они продают рыбу и мясо.,Они продают рыбу и мясо.,Они продают рыбу и мясо.,0.9979615211486816,0.9979615211486816,0.9979615211486816
4644,4644,Fish are cold-blooded animals.,Рыбы - холоднокровные животные.,Рыба - хладнокровные животные.,Рыба - хладнокровные животные.,Рыба - хладнокровные животные.,0,0,0
4645,4645,A fish swims by moving its tail.,"Рыба плавает, двигая хвостом.","Рыба плавает, двигая хвостом.","Рыба плавает, двигая хвостом.","Рыба плавает, двигая хвостом.",0.9957159161567688,0.9957159161567688,0.9957159161567688
4646,4646,Fish live in the water.,Рыба живёт в воде.,Рыба живёт в воде.,Рыба живёт в воде.,Рыба живёт в воде.,0.9963094592094421,0.9963094592094421,0.9963094592094421
4647,4647,Fish cannot live out of water.,Рыба не может жить вне воды.,Рыба не может жить из воды.,Рыба не может жить из воды.,Рыба не может жить из воды.,0,0,0
4648,4648,Do you like fish?,Ты любишь рыбу?,Ты любишь рыбу?,Ты любишь рыбу?,Ты любишь рыбу?,0.9939579963684082,0.9939579963684082,0.9939579963684082
4649,4649,Do you like fish?,Вы любите рыбу?,Ты любишь рыбу?,Ты любишь рыбу?,Ты любишь рыбу?,0.9939579963684082,0.9939579963684082,0.9939579963684082
4650,4650,Fish live in the sea.,Рыба живёт в море.,Рыба живёт в море.,Рыба живёт в море.,Рыба живёт в море.,0.9953783750534058,0.9953783750534058,0.9953783750534058
4651,4651,Fish live in the sea.,Рыбы живут в море.,Рыба живёт в море.,Рыба живёт в море.,Рыба живёт в море.,0.9953783750534058,0.9953783750534058,0.9953783750534058
4652,4652,There are as good fish in the sea now as ever.,"В море столько же хорошей рыбы, как всегда.",В море сейчас как никогда хорошая рыба.,В море сейчас как никогда хорошая рыба.,В море сейчас как никогда хорошая рыба.,0.9718956351280212,0.9718956351280212,0.9718956351280212
4653,4653,Do you think fish can hear?,"Думаешь, рыба может слышать?","Думаете, рыба может слышать?","Думаете, рыба может слышать?","Думаете, рыба может слышать?",0.9964219331741333,0.9964219331741333,0.9964219331741333
4654,4654,Do you think fish can hear?,"Ты думаешь, рыбы могут слышать?","Думаете, рыба может слышать?","Думаете, рыба может слышать?","Думаете, рыба может слышать?",0.9964219331741333,0.9964219331741333,0.9964219331741333
4655,4655,Do you think fish can hear?,"Как думаешь, рыбы слышат?","Думаете, рыба может слышать?","Думаете, рыба может слышать?","Думаете, рыба может слышать?",0.9964219331741333,0.9964219331741333,0.9964219331741333
4656,4656,Is the fish still alive?,Рыба ещё живая?,Рыба ещё жива?,Рыба ещё жива?,Рыба ещё жива?,0.9972890615463257,0.9972890615463257,0.9972890615463257
4657,4657,I got a fish bone stuck in my throat.,У меня в горле застряла кость.,У меня рыбная кость застряла в горле.,У меня рыбная кость застряла в горле.,У меня рыбная кость застряла в горле.,0.997086226940155,0.997086226940155,0.997086226940155
4658,4658,Air is to us what water is to fish.,"Воздух для нас, как вода для рыб.",Для нас воздух - это вода для рыбы.,Для нас воздух - это вода для рыбы.,Для нас воздух - это вода для рыбы.,0.9963362216949463,0.9963362216949463,0.9963362216949463
4659,4659,How often do you feed the fish?,Как часто ты кормишь рыбок?,Как часто ты кормишь рыбу?,Как часто ты кормишь рыбу?,Как часто ты кормишь рыбу?,0.9904918074607849,0.9904918074607849,0.9904918074607849
4660,4660,I seasoned the fish with salt and pepper.,Я приправил рыбу перцем и солью.,Я приправил рыбу солью и перцем.,Я приправил рыбу солью и перцем.,Я приправил рыбу солью и перцем.,0.9960684776306152,0.9960684776306152,0.9960684776306152
4661,4661,Fish and red wine don't go together.,Рыба и красное вино не сочетаются.,Рыба и красное вино не идут вместе.,Рыба и красное вино не идут вместе.,Рыба и красное вино не идут вместе.,0.9976308345794678,0.9976308345794678,0.9976308345794678
